"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/30/2024","AQS","211111041","1","0.047","ppm","44","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"08/31/2024","AQS","211111041","1","0.043","ppm","40","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/01/2024","AQS","211111041","1","0.042","ppm","39","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/02/2024","AQS","211111041","1","0.043","ppm","40","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/03/2024","AQS","211111041","1","0.044","ppm","41","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/04/2024","AQS","211111041","1","0.069","ppm","97","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/05/2024","AQS","211111041","1","0.052","ppm","48","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/06/2024","AQS","211111041","1","0.047","ppm","44","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/07/2024","AQS","211111041","1","0.035","ppm","32","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/08/2024","AQS","211111041","1","0.041","ppm","38","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/09/2024","AQS","211111041","1","0.053","ppm","49","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/10/2024","AQS","211111041","1","0.064","ppm","80","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/11/2024","AQS","211111041","1","0.066","ppm","87","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/12/2024","AQS","211111041","1","0.058","ppm","61","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/13/2024","AQS","211111041","1","0.031","ppm","29","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/14/2024","AQS","211111041","1","0.04","ppm","37","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/15/2024","AQS","211111041","1","0.041","ppm","38","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/16/2024","AQS","211111041","1","0.042","ppm","39","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/17/2024","AQS","211111041","1","0.051","ppm","47","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/18/2024","AQS","211111041","1","0.05","ppm","46","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/19/2024","AQS","211111041","1","0.057","ppm","58","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/20/2024","AQS","211111041","1","0.052","ppm","48","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/21/2024","AQS","211111041","1","0.053","ppm","49","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/22/2024","AQS","211111041","1","0.029","ppm","27","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/23/2024","AQS","211111041","1","0.024","ppm","22","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/24/2024","AQS","211111041","1","0.033","ppm","31","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/25/2024","AQS","211111041","1","0.03","ppm","28","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/26/2024","AQS","211111041","1","0.036","ppm","33","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/27/2024","AQS","211111041","1","0.035","ppm","32","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/28/2024","AQS","211111041","1","0.024","ppm","22","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/29/2024","AQS","211111041","1","0.024","ppm","22","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"09/30/2024","AQS","211111041","1","0.033","ppm","31","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/01/2024","AQS","211111041","1","0.027","ppm","25","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/02/2024","AQS","211111041","1","0.038","ppm","35","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/03/2024","AQS","211111041","1","0.05","ppm","46","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/04/2024","AQS","211111041","1","0.056","ppm","54","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/05/2024","AQS","211111041","1","0.062","ppm","74","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/06/2024","AQS","211111041","1","0.051","ppm","47","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/07/2024","AQS","211111041","1","0.04","ppm","37","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/08/2024","AQS","211111041","1","0.039","ppm","36","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/09/2024","AQS","211111041","1","0.046","ppm","43","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/10/2024","AQS","211111041","1","0.049","ppm","45","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/11/2024","AQS","211111041","1","0.046","ppm","43","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/12/2024","AQS","211111041","1","0.055","ppm","51","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/13/2024","AQS","211111041","1","0.049","ppm","45","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/14/2024","AQS","211111041","1","0.027","ppm","25","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/15/2024","AQS","211111041","1","0.028","ppm","26","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/16/2024","AQS","211111041","1","0.032","ppm","30","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/17/2024","AQS","211111041","1","0.036","ppm","33","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/18/2024","AQS","211111041","1","0.04","ppm","37","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/19/2024","AQS","211111041","1","0.042","ppm","39","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/20/2024","AQS","211111041","1","0.047","ppm","44","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/21/2024","AQS","211111041","1","0.049","ppm","45","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/22/2024","AQS","211111041","1","0.047","ppm","44","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/23/2024","AQS","211111041","1","0.05","ppm","46","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/24/2024","AQS","211111041","1","0.031","ppm","29","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/25/2024","AQS","211111041","1","0.044","ppm","41","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/26/2024","AQS","211111041","1","0.039","ppm","36","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/27/2024","AQS","211111041","1","0.04","ppm","37","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/28/2024","AQS","211111041","1","0.036","ppm","33","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/29/2024","AQS","211111041","1","0.046","ppm","43","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"10/30/2024","AQS","211111041","1","0.042","ppm","39","Algonquin Parkway","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"03/01/2024","AQS","211850004","1","0.028","ppm","26","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/02/2024","AQS","211850004","1","0.021","ppm","19","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/03/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/04/2024","AQS","211850004","1","0.034","ppm","31","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/05/2024","AQS","211850004","1","0.029","ppm","27","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/06/2024","AQS","211850004","1","0.018","ppm","17","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/07/2024","AQS","211850004","1","0.024","ppm","22","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/08/2024","AQS","211850004","1","0.031","ppm","29","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/09/2024","AQS","211850004","1","0.033","ppm","31","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/10/2024","AQS","211850004","1","0.04","ppm","37","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/11/2024","AQS","211850004","1","0.04","ppm","37","BUCKNER","14","82.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/12/2024","AQS","211850004","1","0.048","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/13/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/14/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/15/2024","AQS","211850004","1","0.029","ppm","27","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/16/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/17/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/18/2024","AQS","211850004","1","0.032","ppm","30","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/19/2024","AQS","211850004","1","0.043","ppm","40","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/20/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/21/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/22/2024","AQS","211850004","1","0.033","ppm","31","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/23/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/24/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/25/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/26/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/27/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/28/2024","AQS","211850004","1","0.047","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/29/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/30/2024","AQS","211850004","1","0.055","ppm","51","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"03/31/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/01/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/02/2024","AQS","211850004","1","0.037","ppm","34","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/03/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/04/2024","AQS","211850004","1","0.034","ppm","31","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/05/2024","AQS","211850004","1","0.031","ppm","29","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/06/2024","AQS","211850004","1","0.047","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/07/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/08/2024","AQS","211850004","1","0.049","ppm","45","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/09/2024","AQS","211850004","1","0.036","ppm","33","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/10/2024","AQS","211850004","1","0.032","ppm","30","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/11/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/12/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/13/2024","AQS","211850004","1","0.051","ppm","47","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/14/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/15/2024","AQS","211850004","1","0.062","ppm","74","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/16/2024","AQS","211850004","1","0.05","ppm","46","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/17/2024","AQS","211850004","1","0.05","ppm","46","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/18/2024","AQS","211850004","1","0.05","ppm","46","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/19/2024","AQS","211850004","1","0.043","ppm","40","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/20/2024","AQS","211850004","1","0.043","ppm","40","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/21/2024","AQS","211850004","1","0.041","ppm","38","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/22/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/23/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/24/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/25/2024","AQS","211850004","1","0.041","ppm","38","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/26/2024","AQS","211850004","1","0.049","ppm","45","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/27/2024","AQS","211850004","1","0.05","ppm","46","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/28/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/29/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"04/30/2024","AQS","211850004","1","0.041","ppm","38","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/01/2024","AQS","211850004","1","0.056","ppm","54","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/02/2024","AQS","211850004","1","0.054","ppm","50","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/03/2024","AQS","211850004","1","0.04","ppm","37","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/04/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/05/2024","AQS","211850004","1","0.048","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/06/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/07/2024","AQS","211850004","1","0.031","ppm","29","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/08/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/09/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/10/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/11/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
